unit,cycle,s4,s11,s14,s16,RUL,is_noise,max_cycle
1,-1.0573346841242268,1.7895229648414201,1.3720371104773996,0.6856403998904795,1.4866784590156021,120,0,149
1,-1.0393066935996993,0.3521586650318802,0.4481068503649153,-0.23767917609928327,-0.6726404044773376,119,0,149
1,-1.0212787030751718,0.9086011581588506,0.7767531844988851,0.6458226157225525,1.4866784590156021,118,0,149
1,-1.0032507125506442,0.9612512489535123,0.7488492504686434,0.6579825378337205,1.4866784590156021,117,0,149
1,-0.9852227220261166,1.6995299981476688,1.4588493496825998,0.7440557119931202,1.4866784590156021,116,0,149
1,-0.9671947315015892,1.714164368432447,1.4464476012247145,0.6269866579425168,1.4866784590156021,115,0,149
1,-0.9491667409770617,0.8723516547523027,0.7984562443001851,0.604335822637414,1.4866784590156021,114,0,149
1,-0.9311387504525341,-1.2724246477312018,-1.8586183628018278,-2.336338674578795,-0.6726404044773376,113,1,149
1,-0.9131107599280066,0.9091057916169459,0.7767531844988851,0.5462781553027458,1.4866784590156021,112,0,149
1,-0.8950827694034791,-1.320196615097603,-1.8865222968320696,-2.398688079129175,-0.6726404044773376,111,1,149
1,-0.8770547788789516,-1.221624879616223,-1.9640332246938552,-2.3679306290832933,-0.6726404044773376,110,1,149
1,-0.859026788354424,0.9256745901577583,0.8263601783304291,0.5742936621274771,1.4866784590156021,109,0,149
1,-0.8409987978298965,-1.2963106314144024,-1.8462166143439402,-2.4003570880463863,-0.6726404044773376,108,1,149
1,-0.822970807305369,-0.5589570435600876,-0.3115002426805852,-0.07793117973695254,-0.6726404044773376,107,0,149
1,-0.8049428167808416,-0.6334745842055685,-0.29599805710822674,0.07609450033777737,-0.6726404044773376,106,0,149
1,-0.786914826256314,1.701548531980052,1.4712510981404854,0.7737402277350847,1.4866784590156021,105,0,149
1,-0.7688868357317865,-0.6212792756349196,-0.30839980556611435,-0.1409958738232769,-0.6726404044773376,104,0,149
1,-0.750858845207259,-0.6472678987268526,-0.2339893148187995,0.0892081418302122,-0.6726404044773376,103,0,149
1,-0.7328308546827315,0.8977515388097912,0.8108579927580728,0.6166149596712323,1.4866784590156021,102,0,149
1,-0.7148028641582039,1.6787559207893914,1.4371462898812999,0.7068606561236822,1.4866784590156021,101,0,149
1,-0.6967748736336764,-0.5921787462180614,-0.24639106327668495,0.05916598132027532,-0.6726404044773376,100,0,149
1,-0.6787468831091489,-0.6387732355155734,-0.3021989313371706,-0.11238429238524025,-0.6726404044773376,99,0,149
1,-0.6607188925846215,-1.2704902194751677,-1.945430602007026,-2.384382288410162,-0.6726404044773376,98,1,149
1,-0.6426909020600939,-0.618335580462693,-0.268094123077985,0.04509862044658453,-0.6726404044773376,97,0,149
1,-0.6246629115355664,0.91104021987298,0.7395479391252288,0.600640160034997,1.4866784590156021,96,0,149
1,-0.6066349210110389,1.656383837480477,1.4681506610260144,0.7024497039853206,1.4866784590156021,95,0,149
1,-0.5886069304865114,1.696922725280841,1.4309454156523582,0.674076552392606,1.4866784590156021,94,0,149
1,-0.5705789399619838,-0.5649285394808882,-0.20918581790302862,0.113051126361904,-0.6726404044773376,93,0,149
1,-0.5525509494374563,0.4437496376762689,0.46360903593727154,-0.17616427600752016,-0.6726404044773376,92,0,149
1,-0.5345229589129288,-0.5867118837553562,-0.2618932488490412,-0.08687229893633697,-0.6726404044773376,91,0,149
1,-0.5164949683884013,-0.6545009782928936,-0.21848712924644106,0.003373397516123879,-0.6726404044773376,90,0,149
1,-0.4984669778638738,-1.306907934034414,-1.9113257937478405,-2.3715070767630384,-0.6726404044773376,89,1,149
1,-0.48043898733934626,0.42213450455449736,0.48531209573857165,-0.21610127509810825,-0.6726404044773376,88,0,149
1,-0.4624109968148188,1.702305482167195,1.4371462898812999,0.6439151769600189,1.4866784590156021,87,0,149
1,-0.44438300629029126,-0.6675373426270347,-0.19678406944514099,0.03365398787137203,-0.6726404044773376,86,0,149
1,-0.42635501576576373,-0.6132892458817357,-0.21848712924644106,-0.09414440921849906,-0.6726404044773376,85,0,149
1,-0.4083270252412362,1.6967545141281424,1.4402467269957706,0.7575269982535273,1.4866784590156021,84,0,149
1,-0.3902990347167087,-0.6219521202457134,-0.2029849436740848,-0.10105887473268882,-0.6726404044773376,83,0,149
1,-0.3722710441921812,0.9101991641094878,0.8480632381317291,0.5640411787788535,1.4866784590156021,82,0,149
1,-0.3542430536676537,1.7341814956035795,1.4495480383391852,0.6735996927019726,1.4866784590156021,81,0,149
1,-0.33621506314312616,1.740489413829777,1.4650502239115437,0.7421482732305865,1.4866784590156021,80,0,149
1,-0.31818707261859863,-0.6552579284800365,-0.268094123077985,0.11579306958304335,-0.6726404044773376,79,0,149
1,-0.30015908209407116,0.42406893281053143,0.49461340708198626,-0.11035763870005642,-0.6726404044773376,78,0,149
1,-0.28213109156954363,-1.3618288753905068,-1.8555179256873549,-2.434810200694685,-0.6726404044773376,77,1,149
1,-0.2641031010450161,-1.2825173168931163,-1.877220985488655,-2.369957282768488,-0.6726404044773376,76,1,149
1,-0.24607511052048858,0.42230271570719585,0.4512072874793861,-0.17759485507942036,1.4866784590156021,75,0,149
1,-0.22804711999596108,-1.292357669325985,-1.8896227339465403,-2.3693612081551936,-0.6726404044773376,74,1,149
1,-0.21001912947143356,-1.288488812813917,-1.8896227339465403,-2.390104604697763,-0.6726404044773376,73,1,149
1,-0.19199113894690606,-0.6215315923639673,-0.2587928117345704,0.09576496257642961,-0.6726404044773376,72,0,149
1,-0.17396314842237853,-1.2975722150596407,-1.9206271050912551,-2.357678145734659,-0.6726404044773376,71,1,149
1,-0.15593515789785103,-0.694787549364208,-0.2339893148187995,0.02316307467742634,-0.6726404044773376,70,0,149
1,-0.1379071673733235,-0.5645921171754913,-0.22158756636091406,0.063576933458637,-0.6726404044773376,69,0,149
1,-0.119879176848796,0.509520198381421,0.5008142813109301,-0.16424278374167425,-0.6726404044773376,68,0,149
1,-0.10185118632426848,1.7246775654761095,1.530159403315444,0.7438172821478088,1.4866784590156021,67,0,149
1,-0.08382319579974097,-0.5696384517564484,-0.2587928117345704,0.06226556930939786,-0.6726404044773376,66,0,149
1,-0.06579520527521346,-0.5756940532535983,-0.19988450655961398,0.07311412727131589,-0.6726404044773376,65,0,149
1,-0.047767214750685946,1.7343497067562779,1.4805524094839,0.6551213796899094,1.4866784590156021,64,0,149
1,-0.02973922422615843,-0.6140461960688788,-0.24949150039115575,0.13307923336851774,-0.6726404044773376,63,0,149
1,-0.011711233701630916,-0.6676214482033839,-0.18748275810172854,0.10327550270390298,-0.6726404044773376,62,0,149
1,0.006316756822896597,-0.652734761189558,-0.24949150039115575,-0.14039979920998247,-0.6726404044773376,61,0,149
1,0.02434474734742411,0.925590484581409,0.8511636752462,0.5878841633105454,1.4866784590156021,60,0,149
1,0.04237273787195162,1.7384708799973936,1.4588493496825998,0.7544274102644156,1.4866784590156021,59,0,149
1,0.060400728396479135,-1.2703220083224693,-1.8400157401149986,-2.390104604697763,-0.6726404044773376,58,1,149
1,0.07842871892100665,-0.5501259580434114,-0.19988450655961398,0.11007075329544252,-0.6726404044773376,57,0,149
1,0.09645670944553417,0.4834474697131388,0.5194169039977572,-0.10928470439612856,-0.6726404044773376,56,0,149
1,0.11448469997006168,-0.6411281916533536,-0.24639106327668495,0.02697795220249356,-0.6726404044773376,55,0,149
1,0.1325126904945892,-0.5586206212546906,-0.28049587153587047,-0.059452866724889225,-0.6726404044773376,54,0,149
1,0.15054068101911672,-0.6520619165787622,-0.21848712924644106,0.04533705029189581,-0.6726404044773376,53,0,149
1,0.16856867154364422,-0.6347361678508069,-0.15957882407148466,0.09206929997401261,-0.6726404044773376,52,0,149
1,0.18659666206817174,1.739816569218983,1.4216441043089436,0.7253389691357456,1.4866784590156021,51,0,149
1,0.20462465259269924,0.8969104830462971,0.8418623639027852,0.6594131169056208,1.4866784590156021,50,0,149
1,0.22265264311722677,0.47268195594042667,0.5969278318595428,-0.18331717136703204,1.4866784590156021,49,0,149
1,0.24068063364175427,-0.5679563402294621,-0.22158756636091406,0.03758808031910031,-0.6726404044773376,48,0,149
1,0.25870862416628176,-0.5349028487241885,-0.22158756636091406,-0.056234063813105625,-0.6726404044773376,47,0,149
1,0.2767366146908093,0.4663740377142292,0.4977138441964571,-0.21252482741835232,1.4866784590156021,46,0,149
1,0.2947646052153368,-0.6178309470045976,-0.24019018904774114,-0.08198448710734188,-0.6726404044773376,45,0,149
1,0.31279259573986434,0.48925075448123906,0.5597225864858865,-0.2188432183192476,1.4866784590156021,44,0,149
1,0.33082058626439187,1.7791779789504563,1.4712510981404854,0.7026881338306427,1.4866784590156021,43,0,149
1,0.34884857678891934,-0.5357439044876807,-0.24949150039115575,0.014341170400692133,-0.6726404044773376,42,0,149
1,0.36687656731344687,-0.5802357543764602,-0.2029849436740848,0.03138890434085524,-0.6726404044773376,41,0,149
1,0.3849045578379744,-0.5463412071076925,-0.1812818838727847,-0.0030642083074433166,-0.6726404044773376,40,0,149
1,0.4029325483625019,0.5401346281725672,0.5163164668832864,-0.17497212678093124,1.4866784590156021,39,0,149
1,0.4209605388870294,1.819212233292723,1.530159403315444,0.6418885232748243,1.4866784590156021,38,0,149
1,0.4389885294115569,-0.5468458405657879,-0.1719805725293701,0.06882239005561527,-0.6726404044773376,37,0,149
1,0.45701651993608444,1.8139135819827161,1.477451972369429,0.6623934899720823,1.4866784590156021,36,0,149
1,0.47504451046061197,-0.5586206212546906,-0.19368363233067018,-0.0734010126759298,-0.6726404044773376,35,0,149
1,0.4930725009851395,0.5441716958373318,0.5318186524556426,-0.19345043979299456,-0.6726404044773376,34,0,149
1,0.511100491509667,-1.2161580171535196,-1.874120548374184,-2.372103151376333,-0.6726404044773376,33,1,149
1,0.5291284820341945,-1.2973198983305931,-1.8276139916571132,-2.3539824831322527,-0.6726404044773376,32,1,149
1,0.547156472558722,-0.5254830241730659,-0.21538669213197023,-0.16066633606191832,-0.6726404044773376,31,0,149
1,0.5651844630832495,-1.185375376209675,-1.877220985488655,-2.407986843096532,-0.6726404044773376,30,1,149
2,-1.5621184188109971,1.6938108189559158,1.3813384218208142,0.94517128651795,1.4866784590156021,125,0,269
2,-1.5440904282864696,-0.6577810957705151,-0.2773954344213997,0.11054761298607593,-0.6726404044773376,125,0,269
2,-1.526062437761942,1.7226590316437262,1.3906397331642288,0.9303886361082929,1.4866784590156021,125,0,269
2,-1.5080344472374145,-0.6802372846557789,-0.314600679795056,0.3498119627615997,-0.6726404044773376,125,0,269
2,-1.490006456712887,1.716855746875624,1.3937401702786996,0.9960760584931064,1.4866784590156021,125,0,269
2,-1.4719784661883595,0.3852121565371557,0.48531209573857165,0.08324739569728924,-0.6726404044773376,125,0,269
2,-1.453950475663832,0.9029660845434468,0.7364475020107579,0.8924782907029103,1.4866784590156021,125,0,269
2,-1.4359224851393044,1.705753810797517,1.3937401702786996,0.9843929960725827,1.4866784590156021,125,0,269
2,-1.417894494614777,0.8619225632849894,0.7550501246975871,0.8819873775089646,1.4866784590156021,125,0,269
2,-1.3998665040902494,-1.3283548560034852,-1.9206271050912551,-2.188035310791677,-0.6726404044773376,125,1,269
2,-1.3818385135657218,0.8823602183378679,0.7767531844988851,0.7842311409290303,1.4866784590156021,125,0,269
2,-1.3638105230411945,-0.6338951120873146,-0.26499368596351425,0.2910390058909759,-0.6726404044773376,125,0,269
2,-1.345782532516667,-0.6437354645201834,-0.2525919375056266,0.3545805596679337,-0.6726404044773376,125,0,269
2,-1.3277545419921395,1.6615142776377851,1.4154432300799997,0.9381376060810992,1.4866784590156021,125,0,269
2,-1.309726551467612,-0.6184196860390422,-0.27119456019245586,0.2643348632154837,-0.6726404044773376,125,0,269
2,-1.2916985609430844,1.6816155103852668,1.3875392960497581,0.9550661250986012,1.4866784590156021,125,0,269
2,-1.273670570418557,0.9282818630245862,0.7767531844988851,0.8731654732322304,1.4866784590156021,125,0,269
2,-1.2556425798940294,-0.6782187508233957,-0.3239019911384706,0.3434935718607044,-0.6726404044773376,125,0,269
2,-1.2376145893695019,-0.6107660785912571,-0.3239019911384706,0.18195735165849028,-0.6726404044773376,125,0,269
2,-1.2195865988449743,-0.6610612132481387,-0.3115002426805852,0.12473418878242777,-0.6726404044773376,125,0,269
2,-1.2015586083204468,-0.6670327091689393,-0.28049587153587047,0.34945431799362736,-0.6726404044773376,125,0,269
2,-1.1835306177959193,-0.6431467254857369,-0.22468800347538487,0.3296646408323249,-0.6726404044773376,125,0,269
2,-1.1655026272713918,-0.678386961976094,-0.314600679795056,0.13486745720840113,-0.6726404044773376,125,0,269
2,-1.1474746367468642,0.39858494317669374,0.4915129699675155,0.08610855384108966,-0.6726404044773376,125,0,269
2,-1.1294466462223367,-0.6656870199473498,-0.2618932488490412,0.33419480789334766,-0.6726404044773376,125,0,269
2,-1.1114186556978092,-0.6508844385098731,-0.33010286536741223,0.2785214390118464,-0.6726404044773376,125,0,269
2,-1.0933906651732817,-1.356530224080502,-1.8865222968320696,-2.1883929555596495,-0.6726404044773376,125,1,269
2,-1.0753626746487541,-0.671490304715452,-0.29599805710822674,0.26350035875687794,-0.6726404044773376,125,0,269
2,-1.0573346841242268,1.6972591475862377,1.4061419187365851,0.9127448275548462,1.4866784590156021,125,0,269
2,-1.0393066935996993,-0.6479407433376484,-0.20918581790302862,0.23643857131340257,-0.6726404044773376,125,0,269
2,-1.0212787030751718,0.43626424138118036,0.4140020421057298,0.03341555802604991,-0.6726404044773376,125,0,269
2,-1.0032507125506442,-0.5853661945337686,-0.2618932488490412,0.3969018572116888,-0.6726404044773376,125,0,269
2,-0.9852227220261166,0.4493847112916707,0.4109016049912568,0.008976498881063645,-0.6726404044773376,125,0,269
2,-0.9671947315015892,1.6687473572038243,1.427844978537885,0.9116718932509184,1.4866784590156021,125,0,269
2,-0.9491667409770617,1.7465450153269269,1.4433471641102436,1.0320789651359663,1.4866784590156021,125,0,269
2,-0.9311387504525341,-0.711188136752322,-0.28049587153587047,0.3539844850546501,-0.6726404044773376,125,0,269
2,-0.9131107599280066,0.4269285224064089,0.48531209573857165,0.07418706157524375,-0.6726404044773376,125,0,269
2,-0.8950827694034791,0.3726804256611099,0.3767967967320712,0.028289316351732704,-0.6726404044773376,125,0,269
2,-0.8770547788789516,0.8604927684870507,0.7829540587278289,0.8714964643150189,1.4866784590156021,125,0,269
2,-0.859026788354424,-0.6026919432617239,-0.2587928117345704,0.06691495129308166,-0.6726404044773376,125,0,269
2,-0.8409987978298965,-0.664593647454808,-0.2618932488490412,0.3258497633072468,-0.6726404044773376,125,0,269
2,-0.822970807305369,-0.633642795358267,-0.2866967457648143,0.41812211344490235,-0.6726404044773376,125,0,269
2,-0.8049428167808416,-0.6367547016831901,-0.29909849422269974,0.1583527969721206,-0.6726404044773376,125,0,269
2,-0.786914826256314,0.4406377313513438,0.43880553902150066,0.10256021316795831,-0.6726404044773376,125,0,269
2,-0.7688868357317865,0.38092277214334147,0.4481068503649153,0.07096825866346017,-0.6726404044773376,125,0,269
2,-0.750858845207259,1.713407418245304,1.3875392960497581,0.9665107576738138,1.4866784590156021,125,0,269
2,-0.7328308546827315,-0.5641715892937451,-0.33630373959635607,0.10864017422354232,-0.6726404044773376,125,0,269
2,-0.7148028641582039,-1.3200284039449044,-1.9299284164346697,-2.142495210336138,-0.6726404044773376,125,1,269
2,-0.6967748736336764,1.6753075921590694,1.3875392960497581,0.9317000002575428,1.4866784590156021,125,0,269
2,-0.6787468831091489,1.6554586761406354,1.412342792965529,1.01598495057707,1.4866784590156021,125,0,269
2,-0.6607188925846215,1.7524324056713783,1.4154432300799997,0.9935725451172783,1.4866784590156021,125,0,269
2,-0.6426909020600939,-1.280919310942481,-1.9361292906636136,-2.1970956449137224,-0.6726404044773376,125,1,269
2,-0.6246629115355664,0.8965740607409001,0.7612509989265288,0.9518473221868177,1.4866784590156021,125,0,269
2,-0.6066349210110389,-1.2808352053661318,-1.9237275422057258,-2.1929231226206722,-0.6726404044773376,125,1,269
2,-0.5886069304865114,0.3834459394338201,0.361294611159715,0.09397673873654622,-0.6726404044773376,125,0,269
2,-0.5705789399619838,0.8528391610392637,0.8418623639027852,0.9036844934328007,1.4866784590156021,125,0,269
2,-0.5525509494374563,0.4133875246141705,0.4171024792202006,0.05845069178433064,-0.6726404044773376,125,0,269
2,-0.5345229589129288,-0.6897412147832488,-0.27429499730692664,0.3375328257277814,-0.6726404044773376,125,0,269
2,-0.5164949683884013,1.7407417305588266,1.3534344877905724,0.9578080683197406,1.4866784590156021,125,0,269
2,-0.4984669778638738,0.4559449462469159,0.45740816170832993,0.03949551908163392,-0.6726404044773376,125,0,269
2,-0.48043898733934626,-0.5869642004844058,-0.2370897519332703,0.36387932363530134,-0.6726404044773376,125,0,269
2,-0.4624109968148188,-0.5970568696463202,-0.2773954344213997,0.3577993625797173,-0.6726404044773376,125,0,269
2,-0.44438300629029126,-0.6250640265706385,-0.33010286536741223,0.15406105975640913,-0.6726404044773376,125,0,269
2,-0.42635501576576373,-1.3278502225453899,-1.9051249195188988,-2.1154334228926737,-0.6726404044773376,125,1,269
2,-0.4083270252412362,-1.303375499827743,-1.9826358473806844,-2.161211953193524,-0.6726404044773376,125,1,269
2,-0.3902990347167087,-0.6607247909427418,-0.24639106327668495,0.35839543719301176,-0.6726404044773376,125,0,269
2,-0.3722710441921812,-1.335083302111429,-1.9516314762359699,-2.2370326440043,-0.6726404044773376,125,1,269
2,-0.3542430536676537,0.4618323365913673,0.40470073076231516,0.03997237877226732,-0.6726404044773376,125,0,269
2,-0.33621506314312616,-1.3196919816395076,-1.8803214226031257,-2.2159316026937583,-0.6726404044773376,125,1,269
2,-0.31818707261859863,-1.2921894581732867,-1.8927231710610133,-2.2416820259879837,-0.6726404044773376,125,1,269
2,-0.30015908209407116,-0.677209483907203,-0.3394041767108269,0.32549211853927446,-0.6726404044773376,125,0,269
2,-0.28213109156954363,0.3846234175027111,0.4326046647925568,0.09040029105679027,-0.6726404044773376,125,0,269
2,-0.2641031010450161,1.6840545720993982,1.412342792965529,1.007759120913641,1.4866784590156021,125,0,269
2,-0.24607511052048858,0.40312664429955564,0.3922989823044297,0.1030370728585917,-0.6726404044773376,125,0,269
2,-0.22804711999596108,-0.6077382778426812,-0.29599805710822674,0.13653646612561263,-0.6726404044773376,125,0,269
2,-0.21001912947143356,0.38655784575874325,0.4667094730517424,0.05702011271243043,-0.6726404044773376,125,0,269
2,-0.19199113894690606,0.886565497155333,0.7209453164383994,0.9154867707759855,1.4866784590156021,125,0,269
2,-0.17396314842237853,0.42507819972672406,0.4450064132504445,0.06333850361332573,-0.6726404044773376,125,0,269
2,-0.15593515789785103,1.6868300561189244,1.3999410445076435,0.9145330513947187,1.4866784590156021,125,0,269
2,-0.1379071673733235,1.7381344576919968,1.384438858935285,0.9939301898852507,1.4866784590156021,125,0,269
2,-0.119879176848796,-0.6406235581952583,-0.27119456019245586,0.38974896185218777,-0.6726404044773376,125,0,269
2,-0.10185118632426848,0.9129746481290141,0.8108579927580728,0.8892594877911267,1.4866784590156021,125,0,269
2,-0.08382319579974097,-0.6371752295649362,-0.2773954344213997,0.12854906630750584,-0.6726404044773376,125,0,269
2,-0.06579520527521346,-1.2783961436520006,-1.8834218597175987,-2.1498865355409724,-0.6726404044773376,125,1,269
2,-0.047767214750685946,0.42541462203212094,0.4326046647925568,0.08908892690755113,-0.6726404044773376,125,0,269
2,-0.02973922422615843,1.7083610836643448,1.3813384218208142,0.9783130350169986,1.4866784590156021,125,0,269
2,-0.011711233701630916,-0.6647618586075084,-0.2370897519332703,0.2944962386480708,-0.6726404044773376,125,0,269
2,0.006316756822896597,-1.2454267577230762,-1.9082253566333696,-2.1414222760322215,-0.6726404044773376,125,1,269
2,0.02434474734742411,-1.2497161421168905,-1.9082253566333696,-2.1764714632938036,-0.6726404044773376,125,1,269
2,0.04237273787195162,-0.6716585158681505,-0.28049587153587047,0.3235846797767409,-0.6726404044773376,125,0,269
2,0.060400728396479135,-1.2470247636737115,-1.9361292906636136,-2.232383262020627,-0.6726404044773376,125,1,269
2,0.07842871892100665,-0.6047104770941073,-0.27429499730692664,0.3563687835078171,-0.6726404044773376,125,0,269
2,0.09645670944553417,0.9460281396342896,0.7643514360409996,0.8868751893379597,1.4866784590156021,125,0,269
2,0.11448469997006168,-0.6640890139967127,-0.26499368596351425,0.35005039260692183,-0.6726404044773376,125,0,269
2,0.1325126904945892,0.8789118897075479,0.7767531844988851,0.9109566037149628,1.4866784590156021,125,0,269
2,0.15054068101911672,-1.2891616574247107,-1.9082253566333696,-2.1434489297174157,-0.6726404044773376,125,1,269
2,0.16856867154364422,-1.3277661169690407,-1.9082253566333696,-2.183862788498627,-0.6726404044773376,125,1,269
2,0.18659666206817174,1.7499933439572488,1.3968406073931705,0.9815318379287714,1.4866784590156021,125,0,269
2,0.20462465259269924,0.4121259409689321,0.4419059761359715,0.09290380443261835,-0.6726404044773376,125,0,269
2,0.22265264311722677,-0.6297739388461988,-0.3115002426805852,0.14154349287726875,-0.6726404044773376,125,0,269
2,0.24068063364175427,0.8739496607029379,0.7519496875831142,0.8982006069905111,1.4866784590156021,125,0,269
2,0.25870862416628176,1.6634487058938192,1.477451972369429,0.991903536200056,1.4866784590156021,125,0,269
2,0.2767366146908093,-0.6232978094673028,-0.30839980556611435,0.3604220908782064,-0.6726404044773376,125,0,269
2,0.2947646052153368,1.7384708799973936,1.3937401702786996,1.0354169829704,1.4866784590156021,125,0,269
2,0.31279259573986434,-0.5592934658654845,-0.3239019911384706,0.1446430808663913,-0.6726404044773376,125,0,269
2,0.33082058626439187,0.4117895186635333,0.4171024792202006,0.04426411598796794,-0.6726404044773376,125,0,269
2,0.34884857678891934,1.6723638969868446,1.4061419187365851,1.0516302124519465,1.4866784590156021,125,0,269
2,0.36687656731344687,0.8966581663172494,0.779853621613358,0.8530181513029556,1.4866784590156021,125,0,269
2,0.3849045578379744,-0.6287646719300063,-0.3394041767108269,0.11579306958304335,-0.6726404044773376,125,0,269
2,0.4029325483625019,-1.303796027709489,-1.8803214226031257,-2.2161700325390696,-0.6726404044773376,125,1,269
2,0.4209605388870294,-0.6613135299771864,-0.2587928117345704,0.34552022554589906,-0.6726404044773376,125,0,269
2,0.4389885294115569,0.8987608057259818,0.8356614896738437,0.9003464755983669,1.4866784590156021,125,0,269
2,0.45701651993608444,0.8687351149692822,0.7674518731554726,0.9142946215494074,1.4866784590156021,125,0,269
2,0.47504451046061197,-1.2501366699986365,-1.9051249195188988,-2.1876776660237045,-0.6726404044773376,125,1,269
2,0.4930725009851395,-0.674518105464026,-0.24019018904774114,0.3096365338257003,-0.6726404044773376,125,0,269
2,0.511100491509667,-0.5897396845039321,-0.29599805710822674,0.13212551398725095,-0.6726404044773376,125,0,269
2,0.5291284820341945,-0.6439877812492311,-0.24639106327668495,0.33181050944016977,-0.6726404044773376,125,0,269
2,0.547156472558722,-1.2355864052902075,-1.898924045289955,-2.2152163131578027,-0.6726404044773376,125,1,269
2,0.5651844630832495,-1.2502207755749857,-1.8555179256873549,-2.2410859513746892,-0.6726404044773376,125,1,269
2,0.5832124536077771,-1.240380423142117,-1.8493170514584132,-2.1475022370877945,-0.6726404044773376,125,1,269
2,0.6012404441323046,-1.291516613562493,-1.874120548374184,-2.1750408842219033,-0.6726404044773376,125,1,269
2,0.619268434656832,0.9449347671417477,0.8666658608185583,0.9210898721409361,1.4866784590156021,125,0,269
2,0.6372964251813595,-0.6299421499988973,-0.2928976199937559,0.3693632100775909,-0.6726404044773376,125,0,269
2,0.6553244157058871,0.9442619225309539,0.7612509989265288,0.8886634131778323,1.4866784590156021,125,0,269
2,0.6733524062304146,0.3890810130492238,0.4419059761359715,0.14810031362348616,-0.6726404044773376,125,0,269
2,0.6913803967549421,-1.2527439428654643,-1.8803214226031257,-2.0949284561954156,-0.6726404044773376,125,1,269
2,0.7094083872794696,0.4010240048908231,0.46980991016621537,0.03758808031910031,-0.6726404044773376,125,0,269
2,0.7274363778039972,0.39412734763018104,0.45740816170832993,0.07692900479638311,-0.6726404044773376,125,0,269
2,0.7454643683285247,-0.5319591535519619,-0.24639106327668495,0.4060814062563954,-0.6726404044773376,125,0,269
2,0.7634923588530522,-0.6584539403813109,-0.24329062616221414,0.3804501978848202,-0.6726404044773376,125,0,269
2,0.7815203493775796,-1.2609021837713468,-1.8865222968320696,-2.212235940091341,-0.6726404044773376,125,1,269
2,0.7995483399021072,0.396398198191612,0.45430772459385693,0.04879428304899069,-0.6726404044773376,125,0,269
